Month,Customer Id,Origin Zip Code,Destination Zip Code,Distance,Loads,Lanes with Multiple Carriers,Same Day Loads,Lane,Equipment Type,Order Type,Total Cost USD
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2740
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEWA,75241,32218,1001.4,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
9,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1800
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1500
9,AMAZSEW2,95391,98032,809.6,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1464
7,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,0
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2552
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,400
8,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1700
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,200
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2400
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3000
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3000
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3000
9,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1600
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,2000
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1500
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1400
9,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3900
9,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1800
9,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2400
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,2200
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,200
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
7,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,2200
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
8,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,850
8,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,850
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1000
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1320
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2450
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1500
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
9,AMAZSEW2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2700
9,AMAZSEWA,75241,32218,1001.4,1,1,1,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2300
9,AMAZSEWA,75241,32218,1001.4,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
9,AMAZSEWA,75241,32218,1001.4,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2300
9,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
9,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
9,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2600
10,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2522
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2050
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2600
10,AMAZSEWA,75241,32218,1001.4,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1250
10,AMAZSEWA,75241,32218,1001.4,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,800
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,650
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2650
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,632
11,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,913
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
7,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,600
7,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,600
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,785
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,150
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,625
7,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1330
7,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
7,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,400
7,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,850
7,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,225
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
8,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
8,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
8,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1950
8,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2300
8,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
8,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
8,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
8,AMAZSEWA,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1200
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1050
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1050
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,950
9,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1300
9,AMAZSEW2,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95391,98032,809.6,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEWA,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95391,98032,809.6,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1150
9,AMAZSEWA,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2740
9,AMAZSEW2,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2740
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2740
9,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1750
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
9,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3250
9,AMAZSEW2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,875
9,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
10,AMAZSEW2,95391,98032,809.6,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2754
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEWA,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2754
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3404
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2952
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,3200
10,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,2700
10,AMAZSEW2,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,2500
10,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2300
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
10,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1750
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,300
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2200
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1700
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,300
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2650
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
10,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,2200
10,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2375
