UnixTime,Month,Day,Origin Zip Code,Destination Zip Code,Distance,Loads,Lanes with Multiple Carriers,Same Day Loads,Lane,Equipment Type,Order Type,Total Cost USD
0,11,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,6,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,2,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,2,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1214
0,11,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1178
0,11,1,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,2,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,4,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,5,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,11,3,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,4,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,6,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,11,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,5010
0,11,7,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,8,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,5,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,6,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2500
0,11,5,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,11,5,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,5,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,6,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,7,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,8,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,9,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,10,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,11,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,5,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3100
0,11,5,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,8,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,6,60632,28273,742,1,1,0,"Chicago, IL -- Charlotte, NC",Reefer - 53,Truckload Spot,2800
0,11,7,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,7,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,7,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,11,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,8,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
0,11,7,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,8,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,9,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,11,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1300
0,11,8,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,8,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
0,11,9,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1800
0,11,8,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,9,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,11,9,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,9,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,9,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,9,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2942
0,11,8,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,9,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,9,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,382
0,11,9,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2300
0,11,9,78503,75261,526,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,11,11,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,11,13,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,9,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,9,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,10,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,428
0,11,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,11,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2800
0,11,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1095
0,11,12,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,11,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2900
0,11,12,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,14,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,15,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,16,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,17,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,13,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,13,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1200
0,11,13,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2100
0,11,13,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,11,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,11,13,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,11,13,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,13,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,14,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,14,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,14,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,1940
0,11,15,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,14,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,11,14,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,14,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,15,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,15,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,15,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,17,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,11,16,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,11,17,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,20,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,16,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1000
0,11,16,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1200
0,11,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
0,11,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,17,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,18,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,3000
0,11,17,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,18,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,18,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,619
0,11,18,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
0,11,17,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,19,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
0,11,19,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,3800
0,11,19,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,744
0,11,19,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,19,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,23,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,22,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,400
0,11,19,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,3000
0,11,20,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,1200
0,11,20,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,1200
0,11,20,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
0,11,19,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,3600
0,11,21,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1766
0,11,20,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,20,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
0,11,20,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
0,11,22,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,20,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,21,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,21,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,3000
0,11,24,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,21,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1078
0,11,22,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,2100
0,11,21,75241,32218,1001,1,1,1,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2900
0,11,21,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,500
0,11,22,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,23,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,24,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,25,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,11,21,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1050
0,11,23,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
0,11,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1000
0,11,22,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2900
0,11,24,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,23,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2500
0,11,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,11,24,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
0,11,24,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1195
0,11,26,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1800
0,11,25,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1650
0,11,25,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1100
0,11,25,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,250
0,11,26,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1200
0,11,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,12,1,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,485
0,11,28,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
0,11,29,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,30,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,27,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,26,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,3000
0,11,26,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,0
0,11,26,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,27,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
0,11,26,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1500
0,11,26,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,650
0,11,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,11,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,28,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,28,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,3091
0,11,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,11,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
0,11,29,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1650
0,11,29,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
0,11,29,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,352
0,12,1,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,12,2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1050
0,11,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,950
0,12,1,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,30,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1400
0,11,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,950
0,11,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
0,11,29,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1850
0,11,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,11,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,870
0,11,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,12,2,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1500
0,8,23,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,675
0,7,1,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,6,30,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,6,26,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1450
0,7,1,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
0,7,3,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,4,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,5,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,6,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,7,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,8,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,7,2,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,4,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
0,7,1,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
0,7,5,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
0,7,4,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
0,7,6,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,500
0,7,7,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
0,7,9,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
0,7,9,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,10,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,11,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,12,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,14,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,15,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,13,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,9,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
0,7,10,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1550
0,7,10,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,9,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,10,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
0,7,13,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
0,7,12,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1650
0,7,12,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1200
0,7,13,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1999
0,7,12,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,14,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
0,7,16,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,13,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,14,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,13,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,14,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
0,7,17,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,17,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,18,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,19,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,20,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,21,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,7,21,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,7,22,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
