UnixTime,Month,Day,Equipment Type,Lane,Distance,Lanes with 1ple Carriers,Mileage Band Lower,Mileage Band Upper,Freight Charge,Fuel Charge,GM$,Same Day Loads,Total Cost USD
#REF!,11,6,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,103.78,-28,0,775
#REF!,11,6,Reefer - 53,"Chicago, IL -- Charlotte, NC",742,1,500,750,2590,309.8,100,0,2800
#REF!,11,6,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,6,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,25,0,1050
#REF!,11,7,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,103.78,-3,0,750
#REF!,11,7,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,103.78,-28,0,775
#REF!,11,7,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,75,0,1000
#REF!,11,7,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,0,0,25,0,200
#REF!,11,7,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,7,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,125,0,200
#REF!,11,7,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,-225,0,1300
#REF!,11,7,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,25,0,1050
#REF!,11,7,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,164.43,-425,0,1600
#REF!,11,8,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",613,1,500,750,1740.92,165.51,106,0,1800
#REF!,11,8,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,-23,0,775
#REF!,11,8,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,-48,0,800
#REF!,11,8,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,648.63,103.78,52,0,700
#REF!,11,8,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,-23,0,775
#REF!,11,8,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,175,0,900
#REF!,11,8,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,-539,0,2942
#REF!,11,8,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,8,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,8,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,-57,0,382
#REF!,11,9,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,102,0,2300
#REF!,11,9,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",526,1,500,750,641.95,110.46,-48,0,800
#REF!,11,9,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,202,0,2200
#REF!,11,9,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,52,0,700
#REF!,11,9,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,9,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,9,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,-428,0,428
#REF!,11,9,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,52,0,700
#REF!,11,10,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,-398,0,2800
#REF!,11,10,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,-343,0,1095
#REF!,11,10,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,10,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,-498,0,2900
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,10,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,10,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,52,0,700
#REF!,11,12,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,49.95,-125,0,1200
#REF!,11,12,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,302,0,2100
#REF!,11,13,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,202,0,2200
#REF!,11,13,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,13,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,8,0,750
#REF!,11,13,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,-148,0,900
#REF!,11,13,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,13,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,270.27,402,0,2000
#REF!,11,13,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,13,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,472,0,1940
#REF!,11,14,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,14,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,108.97,2,0,750
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,0,0,-200,0,200
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,14,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,15,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,15,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-142,0,900
#REF!,11,15,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-42,0,800
#REF!,11,15,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,15,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,15,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,15,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,16,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-242,0,1000
#REF!,11,16,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-145,0,1200
#REF!,11,16,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,12,0,2400
#REF!,11,16,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,16,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,17,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,-761,0,3000
#REF!,11,17,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,17,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,412,0,2000
#REF!,11,17,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,31,0,619
#REF!,11,17,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,77,0,1000
#REF!,11,17,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,18,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,170.52,-219,0,1400
#REF!,11,18,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,-1388,0,3800
#REF!,11,18,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,-294,0,744
#REF!,11,18,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,18,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,18,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,18,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,400
#REF!,11,19,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,-761,0,3000
#REF!,11,19,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,0.01,0,-1200,0,1200
#REF!,11,19,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,0,0,-750,0,1200
#REF!,11,19,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,12,0,2400
#REF!,11,19,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,-1188,0,3600
#REF!,11,19,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,170.52,-585,0,1766
#REF!,11,19,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,20,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,12,0,2400
#REF!,11,20,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,12,0,2400
#REF!,11,20,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,20,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,20,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,21,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,-761,0,3000
#REF!,11,21,Van - 53 Feet,"Tracy, CA -- Kent, WA",808,1,750,1000,3434,226.24,760,0,2900
#REF!,11,21,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-320,0,1078
#REF!,11,21,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,139,0,2100
#REF!,11,21,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,-488,1,2900
#REF!,11,21,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,0,0,-500,0,500
#REF!,11,21,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,21,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,21,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,450,0,200
#REF!,11,21,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,250,0,200
#REF!,11,21,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-292,0,1050
#REF!,11,22,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,77,0,1000
#REF!,11,22,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,22,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-242,0,1000
#REF!,11,22,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,-488,0,2900
#REF!,11,22,Van - 53 Feet,"Tracy, CA -- Kent, WA",809,1,750,1000,3438.25,226.52,765,0,2900
#REF!,11,22,Van - 53 Feet,"Dallas, TX -- Jacksonville, FL",1001,1,1000,1500,2132.13,280.28,-88,0,2500
#REF!,11,22,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-142,0,900
#REF!,11,23,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,77,0,1000
#REF!,11,23,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,-118,0,1195
#REF!,11,24,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,170.52,-619,0,1800
#REF!,11,24,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,0,0,-1000,0,1650
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,-23,0,1100
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,400,0,250
#REF!,11,24,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,170.52,-19,0,1200
#REF!,11,24,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,165,0,485
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,577,0,500
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,24,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,25,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,-761,0,3000
#REF!,11,25,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,650,0,0
#REF!,11,25,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,25,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,177,0,900
#REF!,11,26,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,-423,0,1500
#REF!,11,26,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,427,0,650
#REF!,11,27,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,8,0,750
#REF!,11,27,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,27,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,27,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609,1,500,750,1010.94,170.52,-1909,0,3091
#REF!,11,27,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,58,0,700
#REF!,11,27,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-92,0,850
#REF!,11,28,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,-573,0,1650
#REF!,11,28,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,77,0,1000
#REF!,11,28,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,0,0,98,0,352
#REF!,11,28,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,28,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,27,0,1050
#REF!,11,28,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-192,0,950
#REF!,11,28,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,439,0,1800
#REF!,11,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185,1,150,200,912.05,51.8,-323,0,1400
#REF!,11,29,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-192,0,950
#REF!,11,29,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-92,0,850
#REF!,11,29,Van - 53 Feet,"Edwardsville, IL -- Atlanta, GA",564,1,500,750,2081.16,157.92,389,0,1850
#REF!,11,30,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-42,0,800
#REF!,11,30,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-112,0,870
#REF!,11,30,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,114.16,-142,0,900
#REF!,12,1,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",613,1,500,750,1740.92,171.64,413,0,1500
#REF!,8,22,Van - 53 Feet,"Mcallen, TX -- Dallas, TX",518.9,1,500,750,643.44,88.21,57,0,675
#REF!,6,23,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,23,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,25,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,-316,0,1450
#REF!,6,29,Van - 53 Feet,"Tracy, CA -- Kent, WA",806,1,750,1000,2130,161.2,2291,0,0
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,0,0,125,0,200
#REF!,6,29,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,6,30,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,34,0,1100
#REF!,6,30,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,34,0,1100
#REF!,7,3,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,-466,0,1600
#REF!,7,3,Van - 53 Feet,"Tracy, CA -- Kent, WA",806,1,750,1000,2130,161.2,2291,0,0
#REF!,7,5,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,0,0,-175,0,500
#REF!,7,6,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,-266,0,1400
#REF!,7,6,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,34,0,1100
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,37.18,18,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,6,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,8,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,-266,0,1400
#REF!,7,9,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,121.94,-416,0,1550
#REF!,7,9,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,298.84,40,0,2500
#REF!,7,9,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,298.84,40,0,2500
#REF!,7,9,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,0,0,25,0,200
#REF!,7,10,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,128.04,40,0,1100
#REF!,7,11,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,128.04,-510,0,1650
#REF!,7,11,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,128.04,-60,0,1200
#REF!,7,12,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1731.55,128.04,-139,0,1999
#REF!,7,12,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,128.04,-260,0,1400
#REF!,7,13,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,0,0,125,0,200
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,13,Van - 53 Feet,"Allentown, PA -- Wallingford, CT",185.9,1,150,200,667.38,39.04,19,0,800
#REF!,7,14,Van - 53 Feet,"Plainfield, IN -- Shakopee, MN",609.7,1,500,750,1012.1,128.04,40,0,1100
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,0.01,0,0,0,0
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,0.01,0,-200,0,200
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,0.01,0,-200,0,200
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
#REF!,7,14,Van - 53 Feet,"Hazleton, PA -- Fort Worth, TX",1494.2,1,1000,1500,2241.3,313.78,55,0,2500
